StockCode,Description,ABC_Class,XYZ_Class,ABC_XYZ,Daily_Demand,Avg_Price,Annual_Demand,EOQ,Safety_Stock,Reorder_Point,Max_Stock,Holding_Cost,Product_Lifespan_Days,DeadStock_Score,DeadStock_Risk,Days_Since_Last_Sale,Num_Transactions,Total_Revenue
21159,MOODY BOY  DOOR HANGER ,B,Z,BZ,3.410596026490066,1.0305581395348837,1244.867549668874,777.0,120.0,144.0,921.0,0.20611162790697676,738,53.3,Medium,0,214,1306.4399999999998
20993,JAZZ HEARTS MEMO PAD,B,Z,BZ,18.120860927152318,0.59875,6614.114238410596,2350.0,8280.0,8407.0,10757.0,0.11975000000000001,86,93.1,Critical,644,24,1305.49
21198,WHITE HEART CONFETTI IN TUBE,B,Z,BZ,1.9701986754966887,1.484578313253012,719.1225165562914,492.0,67.0,81.0,573.0,0.2969156626506024,719,44.9,Medium,2,82,1304.46
85103,SILVER T-LIGHT SETTING,B,Z,BZ,0.34933774834437087,6.5858974358974365,127.50827814569537,98.0,37.0,39.0,137.0,1.3171794871794873,507,57.5,High,143,39,1303.45
84854,GIRLY PINK TOOL SET,B,Z,BZ,0.46357615894039733,4.889655172413794,169.20529801324503,132.0,29.0,32.0,164.0,0.9779310344827588,365,68.4,High,373,57,1302.0
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,B,Y,BY,2.653973509933775,0.8368421052631578,968.7003311258278,761.0,88.0,107.0,868.0,0.16736842105263158,167,37.5,Medium,1,74,1301.05
23057,BEADED CHANDELIER T-LIGHT HOLDER,B,Z,BZ,0.9867549668874173,4.523235294117647,360.1655629139073,200.0,145.0,152.0,352.0,0.9046470588235295,212,50.8,Medium,23,34,1298.44
35809A,ENAMEL PINK TEA CONTAINER,B,Z,BZ,1.716887417218543,1.6027927927927927,626.6639072847682,442.0,43.0,55.0,497.0,0.3205585585585586,552,54.1,Medium,184,110,1297.81
21398,RED  SPOTTY COFFEE  MUG,B,Z,BZ,1.1456953642384107,2.044318181818182,418.1788079470199,320.0,109.0,117.0,437.0,0.40886363636363643,308,73.5,High,430,44,1297.8
84616,SILVER ROCCOCO CHANDELIER,B,Z,BZ,0.11423841059602649,23.55909090909091,41.69701986754967,30.0,14.0,15.0,45.0,4.711818181818182,706,47.0,Medium,17,22,1297.75
21059,PARTY INVITES DINOSAURS,B,Z,BZ,2.566225165562914,0.8473737373737373,936.6721854304635,743.0,48.0,66.0,809.0,0.16947474747474747,730,44.1,Medium,3,198,1294.1
47503K,ASSORTED FLORAL SECATEURS,B,Z,BZ,5.200331125827814,1.8691176470588236,1898.120860927152,713.0,2151.0,2187.0,2900.0,0.3738235294117647,202,88.9,Critical,535,33,1293.75
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,B,Z,BZ,1.990066225165563,1.2458666666666667,726.3741721854304,540.0,183.0,197.0,737.0,0.24917333333333336,686,58.3,High,52,75,1293.32
22337,ANGEL DECORATION PAINTED ZINC ,B,Z,BZ,3.584437086092715,0.6582352941176471,1308.319536423841,997.0,260.0,285.0,1282.0,0.13164705882352942,731,53.6,Medium,6,82,1292.05
22393,PAPERWEIGHT VINTAGE COLLAGE,B,Z,BZ,1.3245033112582782,2.1280898876404493,483.44370860927154,337.0,54.0,63.0,400.0,0.4256179775280899,623,46.3,Medium,0,89,1289.23
23055,IVORY CHANDELIER T-LIGHT HOLDER,B,Z,BZ,0.9271523178807947,5.562894736842105,338.41059602649005,174.0,140.0,146.0,320.0,1.112578947368421,211,52.4,Medium,23,36,1286.72
84510B,SET OF 4 FAIRY CAKES COASTERS ,B,Z,BZ,1.8112582781456954,1.2387128712871287,661.1092715231788,517.0,83.0,96.0,613.0,0.24774257425742574,218,74.1,High,520,96,1285.8
21837,CROSS STITCH ALPHABET CUSHION COVER,B,Y,BY,0.3576158940397351,5.95,130.5298013245033,105.0,10.0,13.0,118.0,1.1900000000000002,169,71.0,High,569,70,1285.2
21828,EIGHT PIECE SNAKE  SET,B,Z,BZ,1.7549668874172186,1.2461744966442954,640.5629139072848,507.0,76.0,88.0,595.0,0.2492348993288591,737,52.4,Medium,2,146,1283.96
35810A,ENAMEL PINK COFFEE CONTAINER,B,Y,BY,1.849337748344371,1.413047619047619,675.0082781456954,489.0,37.0,50.0,539.0,0.2826095238095238,697,44.6,Medium,39,104,1282.3600000000001
35241,ENAMEL BLUE RIM BISCUIT BIN,B,Z,BZ,0.44867549668874174,4.875531914893617,163.76655629139074,130.0,16.0,19.0,149.0,0.9751063829787235,518,57.9,High,219,94,1281.25
85006,SET 4 NURSERY DES ROUND BOXES,B,Z,BZ,5.0447019867549665,2.439142857142857,1841.3162251655629,614.0,1475.0,1510.0,2124.0,0.48782857142857144,513,72.1,High,225,35,1280.45
21661,VINTAGE GLASS TEA CADDY,B,Y,BY,0.36258278145695366,5.9246835443037975,132.34271523178808,106.0,11.0,14.0,120.0,1.1849367088607596,446,59.9,High,289,78,1279.0500000000002
35004G,SET OF 3 GOLD FLYING DUCKS,B,Z,BZ,0.5745033112582781,5.229692307692308,209.6937086092715,142.0,30.0,34.0,176.0,1.0459384615384617,735,46.9,Medium,1,64,1278.21
23119,PACK OF 6 LARGE FRUIT STRAWS ,B,Z,BZ,3.5678807947019866,0.6479310344827586,1302.276490066225,1002.0,148.0,173.0,1175.0,0.12958620689655173,172,38.7,Medium,3,116,1275.71
21358,TOAST ITS - HAPPY BIRTHDAY,B,Y,BY,1.6986754966887416,1.2462025316455696,620.0165562913907,499.0,25.0,37.0,536.0,0.24924050632911393,735,41.7,Medium,2,158,1275.3
23000,TRAVEL CARD WALLET TRANSPORT,B,Z,BZ,5.0364238410596025,0.41970873786407764,1838.294701986755,1480.0,75.0,110.0,1590.0,0.08394174757281553,296,33.8,Medium,0,205,1274.76
23538,WALL ART VINTAGE HEART,B,Z,BZ,0.5397350993377483,4.78925925925926,197.00331125827813,143.0,179.0,183.0,326.0,0.957851851851852,67,51.9,Medium,0,27,1273.92
22308,TEA COSY BLUE STRIPE,B,Z,BZ,0.8526490066225165,2.6391836734693874,311.2168874172185,243.0,37.0,43.0,286.0,0.5278367346938775,736,48.2,Medium,0,98,1273.39
21199,PINK  HEART CONFETTI IN TUBE,B,Z,BZ,1.9370860927152318,1.5170212765957447,707.0364238410596,483.0,71.0,85.0,568.0,0.30340425531914894,725,46.5,Medium,7,93,1271.46
23378,PACK OF 12 50'S CHRISTMAS TISSUES,B,Z,BZ,5.650662251655629,0.3890728476821192,2062.4917218543046,1628.0,217.0,257.0,1885.0,0.07781456953642385,99,25.4,Low,0,144,1270.59
20738,GREEN MINI TAPE MEASURE ,B,Z,BZ,2.6241721854304636,0.842,957.8228476821192,754.0,174.0,192.0,946.0,0.1684,341,70.8,High,395,65,1270.55
20760,GARDEN PATH POCKET BOOK,B,Z,BZ,9.079470198675496,0.8305,3314.006622516556,1413.0,2442.0,2506.0,3919.0,0.16610000000000003,721,59.2,High,14,59,1270.2
22732,3D STICKERS VINTAGE CHRISTMAS,B,Z,BZ,1.7549668874172186,1.24,640.5629139072848,508.0,140.0,152.0,660.0,0.248,45,54.9,Medium,402,38,1268.0
85141,JARDIN ETCHED GLASS FRUITBOWL,B,Z,BZ,0.2980132450331126,8.042957746478873,108.7748344370861,82.0,14.0,16.0,98.0,1.6085915492957747,549,56.3,High,175,69,1267.4
21684,SMALL MEDINA STAMPED METAL BOWL ,B,Z,BZ,2.7417218543046356,0.863370786516854,1000.728476821192,761.0,234.0,253.0,1014.0,0.1726741573033708,738,56.8,High,0,88,1258.01
21644,ASSORTED TUTTI FRUTTI HEART BOX,B,Y,BY,1.6655629139072847,1.25,607.9304635761589,493.0,30.0,42.0,535.0,0.25,725,42.9,Medium,11,116,1257.5
21842,PINK HEART CANDY BUTTON CALCULATOR,B,Z,BZ,0.8956953642384106,2.5026315789473683,326.92880794701983,256.0,103.0,109.0,365.0,0.5005263157894737,94,81.7,Critical,645,38,1257.1499999999999
23469,CARD HOLDER LOVE BIRD SMALL,B,Z,BZ,0.5298013245033113,4.122698412698413,193.37748344370863,153.0,39.0,43.0,196.0,0.8245396825396827,70,33.6,Medium,1,63,1255.76
17091A,LAVENDER INCENSE IN TIN,B,Z,BZ,3.4321192052980134,0.9342727272727273,1252.723509933775,819.0,163.0,187.0,1006.0,0.18685454545454547,528,61.3,High,205,110,1255.65
22267,EASTER DECORATION EGG BUNNY ,B,Z,BZ,2.412251655629139,1.0424770642201835,880.4718543046357,650.0,144.0,161.0,811.0,0.20849541284403672,729,53.7,Medium,3,105,1255.43
23249,VINTAGE RED ENAMEL TRIM PLATE,B,Z,BZ,1.2880794701986755,1.6440298507462685,470.1490066225166,378.0,54.0,63.0,441.0,0.3288059701492537,177,39.5,Medium,1,67,1254.9
22068,BLACK PIRATE TREASURE CHEST,B,Z,BZ,1.4768211920529801,1.5339285714285713,539.0397350993377,419.0,36.0,46.0,465.0,0.3067857142857143,683,45.5,Medium,0,166,1254.18
85200,BUNNY EGG BOX,B,Y,BY,1.6672185430463575,1.2457894736842106,608.5347682119206,494.0,30.0,42.0,536.0,0.24915789473684213,498,54.6,Medium,234,94,1253.95
21807,WHITE CHRISTMAS STAR DECORATION,B,Y,BY,4.966887417218543,0.4195652173913043,1812.9139072847681,1470.0,88.0,123.0,1593.0,0.08391304347826087,700,44.6,Medium,38,132,1251.36
35637A,IVORY STRING CURTAIN WITH POLE ,B,Z,BZ,0.8956953642384106,3.816666666666667,326.92880794701983,207.0,162.0,168.0,375.0,0.7633333333333334,714,59.4,High,11,45,1250.95
21011,GLITTER SNOW PEAR TREE DECORATION,B,Z,BZ,2.937086092715232,1.1653211009174311,1072.0364238410596,678.0,79.0,100.0,778.0,0.23306422018348624,371,63.8,High,365,101,1249.78
23040,PAPER LANTERN 9 POINT SNOW STAR ,B,Z,BZ,0.38741721854304634,5.726470588235294,141.40728476821192,111.0,88.0,91.0,202.0,1.1452941176470588,225,56.6,High,0,32,1249.5
20933,YELLOW POT PLANT CANDLE,B,Z,BZ,0.8162251655629139,3.4511627906976745,297.92218543046357,208.0,206.0,212.0,420.0,0.690232558139535,727,58.9,High,1,42,1245.15
22543,MINI JIGSAW BAKE A CAKE ,B,Z,BZ,5.2947019867549665,0.39954022988505744,1932.5662251655629,1555.0,313.0,350.0,1905.0,0.0799080459770115,623,50.2,Medium,0,87,1242.25
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,B,Z,BZ,2.587748344370861,0.8177272727272726,944.5281456953643,760.0,126.0,144.0,904.0,0.16354545454545455,125,36.9,Medium,4,88,1241.6599999999999
23221,REINDEER HEART DECORATION SILVER,B,Z,BZ,2.4188741721854305,0.9132456140350877,882.8890728476822,695.0,69.0,86.0,781.0,0.18264912280701756,190,36.6,Medium,1,110,1241.5900000000001
22150, 3 STRIPEY MICE FELTCRAFT,B,Z,BZ,1.096026490066225,1.9395652173913043,400.04966887417214,321.0,39.0,47.0,368.0,0.3879130434782609,218,71.1,High,520,112,1241.1
22827,GIANT SEVENTEEN DRAWER SIDEBOARD,B,X,BX,0.013245033112582781,158.33333333333334,4.8344370860927155,4.0,2.0,2.0,6.0,31.66666666666667,14,58.0,High,400,6,1240.0
22167, OVAL WALL MIRROR DIAMANTE ,B,Z,BZ,0.23013245033112584,9.86044776119403,83.99834437086093,65.0,13.0,15.0,80.0,1.972089552238806,400,45.9,Medium,0,67,1239.05
23505,PLAYING CARDS I LOVE LONDON ,B,Z,BZ,1.7516556291390728,1.2420754716981133,639.3543046357615,507.0,84.0,96.0,603.0,0.24841509433962267,78,26.0,Low,0,104,1238.5
23237,SET OF 4 KNICK KNACK TINS LEAVES ,B,Z,BZ,0.5033112582781457,4.1273584905660385,183.7086092715232,149.0,29.0,33.0,182.0,0.8254716981132078,114,42.5,Medium,70,53,1237.2
85159B,"WHITE TEA,COFFEE,SUGAR JARS",B,Y,BY,1.0562913907284768,2.6544117647058822,385.546357615894,269.0,37.0,44.0,313.0,0.5308823529411765,559,44.0,Medium,8,68,1236.1
22339,CHRISTMAS TREE PAINTED ZINC ,B,Z,BZ,5.47682119205298,0.4539252336448598,1999.0397350993376,1484.0,181.0,219.0,1703.0,0.09078504672897197,719,47.2,Medium,19,102,1235.54
22123,PING MICROWAVE APRON,B,Z,BZ,0.9221854304635762,2.7963043478260867,336.5976821192053,245.0,27.0,33.0,278.0,0.5592608695652174,737,44.3,Medium,0,91,1233.95
84748,FOLK FELT HANGING MULTICOL GARLAND,B,Z,BZ,1.6225165562913908,2.909375,592.2185430463577,319.0,312.0,323.0,642.0,0.581875,711,55.3,High,11,31,1231.8
84466,TOP SECRET PEN SET,B,Z,BZ,2.0033112582781456,1.213265306122449,731.2086092715232,549.0,272.0,286.0,835.0,0.24265306122448982,591,64.0,High,147,49,1231.6999999999998
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,B,Z,BZ,1.8658940397350994,1.1716860465116279,681.0513245033113,539.0,46.0,59.0,598.0,0.2343372093023256,488,43.5,Medium,0,172,1231.21
22182,CAKE STAND VICTORIAN FILIGREE SMALL,B,Z,BZ,0.5943708609271523,4.503846153846154,216.94536423841058,155.0,29.0,33.0,188.0,0.9007692307692308,737,46.2,Medium,0,65,1229.05
20825,GOLD WINE GLASS,B,Z,BZ,0.5960264900662252,3.6300000000000003,217.5496688741722,173.0,493.0,497.0,670.0,0.7260000000000001,349,75.6,Critical,390,6,1229.04
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,B,Z,BZ,3.793046357615894,1.042695035460993,1384.4619205298013,815.0,122.0,149.0,964.0,0.2085390070921986,737,47.7,Medium,1,139,1226.57
21689,SILVER VANILLA  FLOWER CANDLE POT,B,Z,BZ,0.5579470198675497,3.731052631578947,203.65066225165563,165.0,57.0,61.0,226.0,0.7462105263157894,730,53.4,Medium,3,55,1226.31
21926,RED/CREAM STRIPE CUSHION COVER ,B,Y,BY,1.6423841059602649,1.2472058823529413,599.4701986754967,490.0,30.0,41.0,531.0,0.24944117647058828,606,41.7,Medium,1,136,1224.8
22917,HERB MARKER ROSEMARY,B,Z,BZ,3.1490066225165565,0.6494974874371859,1149.387417218543,941.0,75.0,97.0,1038.0,0.1298994974874372,383,41.5,Medium,0,198,1224.3
85125,SMALL ROUND CUT GLASS CANDLESTICK,B,Z,BZ,0.4420529801324503,4.852325581395349,161.34933774834437,129.0,38.0,41.0,170.0,0.9704651162790698,726,48.8,Medium,12,43,1222.95
21549,CERAMIC BIRDHOUSE RED ROOF SMALL,B,Z,BZ,0.8923841059602649,2.898888888888889,325.72019867549665,237.0,178.0,184.0,421.0,0.5797777777777778,133,89.6,Critical,604,44,1222.8500000000001
22448,PIN CUSHION RUSSIAN DOLL RED,B,Z,BZ,0.6506622516556292,3.338571428571429,237.49172185430464,189.0,174.0,179.0,368.0,0.6677142857142858,154,84.2,Critical,477,34,1220.55
22450,SILK PURSE RUSSIAN DOLL BLUE,B,Z,BZ,0.6142384105960265,3.344029850746269,224.19701986754967,183.0,34.0,38.0,221.0,0.6688059701492538,156,69.6,High,476,65,1218.8500000000001
85232A,SET/3 POLKA DOT STACKING TINS,B,Z,BZ,0.41225165562913907,4.941860465116279,150.47185430463577,123.0,13.0,16.0,139.0,0.9883720930232558,293,67.8,High,445,85,1215.75
21867,PINK UNION JACK  LUGGAGE TAG,B,Z,BZ,1.609271523178808,1.2587264150943398,587.384105960265,483.0,35.0,46.0,529.0,0.25174528301886795,738,46.2,Medium,0,200,1214.21
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,B,Z,BZ,2.4586092715231787,0.8463207547169811,897.3923841059602,728.0,101.0,118.0,846.0,0.16926415094339622,728,48.7,Medium,9,104,1212.33
85162A,SILVER RETRODISC LAMPSHADE,B,Z,BZ,1.0016556291390728,3.2131578947368418,365.6043046357616,239.0,158.0,165.0,404.0,0.6426315789473684,189,78.5,Critical,548,19,1211.75
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,B,Z,BZ,0.890728476821192,2.502272727272727,325.1158940397351,255.0,78.0,84.0,339.0,0.5004545454545454,731,53.2,Medium,5,63,1210.3500000000001
84823,DANISH ROSE FOLDING CHAIR,B,Y,BY,0.1986754966887417,12.363793103448277,72.51655629139073,54.0,15.0,16.0,70.0,2.4727586206896555,287,61.9,High,304,29,1210.0
20761,BLUE PAISLEY SKETCHBOOK,B,Z,BZ,0.6837748344370861,3.703931623931624,249.57781456953643,184.0,42.0,47.0,231.0,0.7407863247863249,736,54.9,Medium,2,116,1207.37
72818,CHRISTMAS DECOUPAGE CANDLE,B,Z,BZ,3.8758278145695364,0.6994642857142858,1414.6771523178809,1006.0,205.0,232.0,1238.0,0.13989285714285715,699,54.2,Medium,38,106,1206.31
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,B,Z,BZ,2.468543046357616,0.8438095238095238,901.0182119205298,731.0,104.0,121.0,852.0,0.16876190476190478,385,44.5,Medium,0,84,1204.9499999999998
79191C,RETRO PLASTIC ELEPHANT TRAY,B,Z,BZ,2.5927152317880795,0.8433333333333333,946.341059602649,749.0,106.0,124.0,873.0,0.16866666666666666,734,50.2,Medium,3,131,1204.3799999999999
23138,SINGLE WIRE HOOK IVORY HEART,B,Z,BZ,1.4403973509933774,1.4448051948051948,525.7450331125827,427.0,124.0,134.0,561.0,0.288961038961039,216,50.7,Medium,16,75,1201.8999999999999
23536,WALL ART VILLAGE SHOW ,B,Z,BZ,0.3758278145695364,5.913035714285714,137.1771523178808,108.0,41.0,44.0,152.0,1.1826071428571427,66,38.5,Medium,1,56,1201.6100000000001
20704,MR ROBOT SOFT TOY,B,Z,BZ,0.5711920529801324,5.3,208.48509933774832,140.0,29.0,33.0,173.0,1.06,733,46.4,Medium,0,64,1200.95
21383,PACK OF 12 STICKY BUNNIES,B,Z,BZ,3.089403973509934,0.6484615384615384,1127.632450331126,932.0,49.0,71.0,1003.0,0.1296923076923077,695,42.3,Medium,0,190,1200.9
85032A,ROMANTIC IMAGES GIFT WRAP SET,B,Z,BZ,2.2897350993377485,0.9694915254237289,835.7533112582782,657.0,115.0,131.0,788.0,0.1938983050847458,736,51.8,Medium,1,118,1200.55
23444,Next Day Carriage,B,X,BX,0.13079470198675497,15.189873417721518,47.74006622516556,40.0,0.0,1.0,41.0,3.037974683544304,196,31.9,Medium,1,79,1200.0
21529,RETRO SPOT CERAMIC TOASTRACK,B,Y,BY,0.5927152317880795,3.425,216.341059602649,178.0,18.0,22.0,200.0,0.685,195,70.4,High,542,80,1199.1000000000001
84816,DANISH ROSE BEDSIDE CABINET,B,Y,BY,0.05132450331125828,39.394444444444446,18.733443708609272,15.0,4.0,4.0,19.0,7.8788888888888895,555,49.7,Medium,111,18,1198.45
22916,HERB MARKER THYME,B,Z,BZ,3.0811258278145695,0.6494949494949495,1124.6109271523178,930.0,76.0,98.0,1028.0,0.1298989898989899,382,42.2,Medium,1,193,1197.65
35649,VINTAGE BEAD COSMETIC BAG ,B,Z,BZ,2.9403973509933774,3.144090909090909,1073.2450331125829,413.0,1606.0,1627.0,2040.0,0.6288181818181818,709,61.1,High,29,21,1195.82
40003,WHITE BAMBOO RIBS LAMPSHADE,B,Z,BZ,1.869205298013245,1.2,682.2599337748344,533.0,146.0,159.0,692.0,0.24,504,58.6,High,185,48,1195.25
84830,LARGE ENGLISH ARBORETUM,B,Z,BZ,0.1870860927152318,15.357142857142858,68.2864238410596,47.0,162.0,163.0,210.0,3.0714285714285716,93,92.3,Critical,641,7,1195.15
22269,EGG CUP NATURAL CHICKEN,B,Z,BZ,2.3178807947019866,1.059271523178808,846.0264900662252,632.0,57.0,73.0,705.0,0.2118543046357616,721,45.3,Medium,1,149,1194.64
21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,B,Z,BZ,0.6158940397350994,4.503191489361702,224.80132450331126,158.0,48.0,52.0,210.0,0.9006382978723405,302,72.5,High,437,47,1193.4
21248,DOOR HANGER  MUM + DADS ROOM,B,Z,BZ,1.6688741721854305,1.4034090909090908,609.1390728476822,466.0,61.0,73.0,539.0,0.2806818181818182,738,48.6,Medium,0,132,1192.8
22977,DOLLY GIRL CHILDRENS EGG CUP,B,Y,BY,1.5778145695364238,1.2603418803418804,575.9023178807947,478.0,29.0,40.0,518.0,0.2520683760683761,377,39.5,Medium,3,116,1192.46
72232,FENG SHUI PILLAR CANDLE,B,Z,BZ,10.37748344370861,0.19,3787.781456953642,3157.0,581.0,654.0,3811.0,0.038000000000000006,733,53.6,Medium,0,118,1190.9199999999998
22070,SMALL RETRO SPOT MUG IN BOX  RED,B,Y,BY,0.5248344370860927,3.75,191.56456953642382,160.0,10.0,14.0,174.0,0.75,129,68.2,High,609,78,1188.75
21190,PINK HEARTS PAPER GARLAND,B,Z,BZ,1.2516556291390728,1.6339080459770117,456.8543046357616,374.0,65.0,74.0,448.0,0.32678160919540233,712,49.9,Medium,14,84,1188.3999999999999
22733,3D STICKERS TRADITIONAL CHRISTMAS ,B,Y,BY,1.6225165562913908,1.2394444444444443,592.2185430463577,489.0,86.0,97.0,586.0,0.24788888888888888,52,54.7,Medium,396,36,1187.0
22293,HANGING CHICK GREEN DECORATION,B,Z,BZ,1.3543046357615893,1.45,494.3211920529801,413.0,46.0,55.0,468.0,0.29,358,43.7,Medium,17,83,1186.1
21317,GLASS SPHERE CANDLE STAND MEDIUM,B,Z,BZ,0.5447019867549668,5.307575757575758,198.81622516556288,137.0,65.0,69.0,206.0,1.0615151515151515,723,58.2,High,3,64,1181.25
22097,SWALLOW SQUARE TISSUE BOX,B,Z,BZ,3.346026490066225,0.7829680365296804,1221.299668874172,883.0,131.0,154.0,1037.0,0.15659360730593608,737,54.2,Medium,0,211,1180.79
77101A,UNION FLAG WINDSOCK,B,Z,BZ,1.7417218543046358,1.2255714285714288,635.7284768211921,509.0,165.0,177.0,686.0,0.24511428571428576,470,69.6,High,263,69,1180.48
22094,RED RETROSPOT TISSUE BOX,B,Z,BZ,4.061258278145695,0.6329479768786127,1482.359271523179,1082.0,140.0,168.0,1250.0,0.12658959537572254,430,47.0,Medium,0,170,1179.04
20731,POSY CANDY BAG,B,Z,BZ,6.788079470198675,1.1084782608695654,2477.6490066225165,1057.0,1754.0,1802.0,2859.0,0.22169565217391307,561,68.6,High,171,46,1179.0
22677,FRENCH BLUE METAL DOOR SIGN 2,B,Z,BZ,1.5596026490066226,1.259274193548387,569.2549668874173,475.0,36.0,47.0,522.0,0.25185483870967745,389,41.2,Medium,6,124,1177.51
84856L,LARGE TAHITI BEACH BAG,B,Z,BZ,0.34933774834437087,5.902727272727273,127.50827814569537,104.0,24.0,26.0,130.0,1.1805454545454548,328,69.6,High,393,55,1177.45
21438,TUB 24 HANGING EASTER EGGS SPOTTY,B,Z,BZ,0.5960264900662252,3.726470588235294,217.5496688741722,171.0,160.0,164.0,335.0,0.7452941176470589,106,91.6,Critical,630,33,1177.2
23366,SET 12 COLOURING PENCILS DOILY,B,Z,BZ,3.096026490066225,0.6492857142857144,1130.049668874172,933.0,147.0,169.0,1102.0,0.12985714285714287,78,26.7,Low,0,137,1177.1000000000001
23598,PAPER BUNTING VINTAGE PARTY,B,Z,BZ,0.695364238410596,2.930952380952381,253.80794701986756,208.0,73.0,78.0,286.0,0.5861904761904763,29,22.1,Low,0,42,1175.0
20986,BLUE CALCULATOR RULER,B,Z,BZ,1.6456953642384107,1.2802222222222224,600.6788079470199,484.0,77.0,89.0,573.0,0.25604444444444446,737,52.4,Medium,0,130,1173.76
85098B,BLUE FLYING SINGING CANARY,B,Z,BZ,0.543046357615894,3.731176470588235,198.21192052980132,163.0,24.0,28.0,191.0,0.7462352941176471,350,67.9,High,385,84,1172.4
22106,MIRROR MOSAIC HURRICANE LAMP ,B,Z,BZ,0.706953642384106,5.800000000000001,258.0380794701987,149.0,120.0,125.0,274.0,1.1600000000000001,686,54.7,Medium,7,36,1171.85
20762,GREEN FERN SKETCHBOOK ,B,Z,BZ,0.6887417218543046,3.6717117117117115,251.39072847682118,185.0,43.0,48.0,233.0,0.7343423423423423,732,54.7,Medium,2,111,1171.71
20840,FRENCH FLORAL CUSHION COVER ,B,Z,BZ,1.346026490066225,1.3365573770491803,491.29966887417214,429.0,112.0,121.0,550.0,0.2673114754098361,719,51.2,Medium,2,60,1170.83
85231G,ORANGE SCENTED SET/9 T-LIGHTS,B,Z,BZ,2.3245033112582782,0.8518396226415095,848.4437086092715,706.0,40.0,56.0,762.0,0.1703679245283019,672,46.9,Medium,66,208,1170.0
84967B,BLUE KASHMIRI OCCASIONAL TABLE,B,Y,BY,0.0380794701986755,64.465,13.899006622516556,10.0,7.0,7.0,17.0,12.893,301,68.2,High,401,10,1169.5
47503E,ASS FLORAL PRINT SCISSORS,B,Z,BZ,11.304635761589404,1.2,4126.192052980133,1311.0,6226.0,6305.0,7616.0,0.24,280,85.5,Critical,451,22,1169.4
22290,STANDING METAL RABBIT WITH EGG,B,Z,BZ,1.0877483443708609,2.0862318840579714,397.02814569536423,308.0,156.0,164.0,472.0,0.4172463768115943,113,85.0,Critical,617,68,1168.2
23071,MARIE ANTOINETTE TRINKET BOX GOLD,B,Z,BZ,0.5165562913907285,10.185294117647059,188.54304635761588,96.0,158.0,162.0,258.0,2.037058823529412,172,53.8,Medium,43,16,1167.6
22048,BIRTHDAY BANQUET GIFT WRAP,B,Y,BY,4.660596026490066,0.4192156862745098,1701.117549668874,1424.0,80.0,113.0,1537.0,0.08384313725490196,732,41.8,Medium,3,102,1166.3
37342,POLKADOT COFFEE CUP & SAUCER PINK,B,Y,BY,2.3890728476821192,0.860909090909091,872.0115894039735,712.0,76.0,93.0,805.0,0.1721818181818182,323,47.1,Medium,97,65,1165.89
23392,SPACEBOY ROCKET LOLLY MAKERS,B,Z,BZ,0.9718543046357616,2.0726582278481014,354.72682119205297,293.0,70.0,77.0,370.0,0.4145316455696203,93,37.5,Medium,1,78,1165.28
21537,RETRO SPOTS PUDDING BOWL,B,Z,BZ,0.4652317880794702,4.235074626865671,169.80960264900662,142.0,24.0,27.0,169.0,0.8470149253731343,139,75.4,Critical,599,64,1162.25
22389,PAPERWEIGHT SAVE THE PLANET,B,Z,BZ,1.033112582781457,2.20675,377.08609271523176,292.0,54.0,61.0,353.0,0.44135,619,48.0,Medium,0,80,1160.16
21774,DECORATIVE CATS BATHROOM BOTTLE,B,Z,BZ,2.087748344370861,1.1990825688073394,762.0281456953643,564.0,134.0,149.0,713.0,0.2398165137614679,726,55.2,High,9,108,1159.01
22545,MINI JIGSAW BUNNIES,B,Z,BZ,4.837748344370861,0.4120967741935484,1765.7781456953644,1464.0,183.0,217.0,1681.0,0.08241935483870969,623,47.8,Medium,0,123,1158.09
84596G,SMALL CHOCOLATES PINK BOWL,B,Z,BZ,3.256622516556291,0.709070796460177,1188.6672185430464,916.0,55.0,78.0,994.0,0.14181415929203542,738,43.6,Medium,0,222,1157.93
21763,VINTAGE WOODEN BAR STOOL,B,Y,BY,0.07119205298013245,27.95294117647059,25.985099337748345,22.0,9.0,9.0,31.0,5.590588235294118,522,54.2,Medium,155,17,1157.8999999999999
